transaction_id,unique_product_id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost,profit
7428,P01541121993,2832,2017-12-07,1,Approved,958.74,748.9,209.84000000000003
7429,P05461222016,23,2017-10-06,0,Approved,1807.45,778.69,1028.76
7430,P06952222016,3015,2017-08-20,0,Approved,792.9,594.68,198.22000000000003
7431,P00252111992,3321,2017-02-02,1,Approved,590.26,525.33,64.92999999999995
7432,P09551232003,2322,2017-01-31,1,Approved,569.56,528.43,41.129999999999995
7433,P03151222006,684,2017-10-20,0,Approved,230.91,173.18,57.72999999999999
7434,P01932331993,1063,2017-11-14,0,Approved,12.01,7.21,4.8
7435,P07941222003,2391,2017-12-18,1,Approved,1555.58,818.01,737.5699999999999
7436,P09264231991,844,2017-08-03,0,Approved,1890.39,260.14,1630.25
7437,P08111221999,2853,2017-05-30,0,Approved,1151.96,649.49,502.47
7438,P03821232002,330,2017-02-02,0,Approved,2091.47,388.92,1702.5499999999997
7439,P08964231993,1125,2017-04-12,1,Approved,1362.99,57.74,1305.25
7440,P02343111993,77,2017-09-20,0,Approved,688.63,612.88,75.75
7441,P09451232013,763,2017-07-14,1,Approved,1635.3,993.66,641.64
7442,P07241222016,2992,2017-12-21,0,Approved,360.4,270.3,90.09999999999997
7443,P04861222009,33,2017-09-17,1,Approved,1762.96,950.52,812.44
7444,P07231222015,1012,2017-04-04,0,Approved,912.52,141.4,771.12
7445,P01421212003,669,2017-02-12,1,Approved,1386.84,1234.29,152.54999999999995
7446,P00011232016,564,2017-11-08,1,Approved,202.62,151.96,50.66
7447,P00451322005,1795,2017-02-06,1,Approved,1129.13,677.48,451.6500000000001
7448,P03951231997,2982,2017-07-20,1,Approved,1812.75,582.48,1230.27
7449,P00061222011,218,2017-12-16,1,Approved,60.34,45.26,15.080000000000005
7450,P07461222003,3213,2017-03-31,1,Approved,1228.07,400.91,827.1599999999999
7451,P00451322005,377,2017-07-03,0,Approved,1129.13,677.48,451.6500000000001
7452,P01311222016,865,2017-08-18,1,Approved,1163.89,589.27,574.6200000000001
7453,P01541122005,2097,2017-04-26,0,Approved,958.74,748.9,209.84000000000003
7454,P01121211993,1840,2017-02-27,1,Approved,1775.81,1580.47,195.33999999999992
7455,P09922112006,2258,2017-11-04,0,Approved,1720.7,1531.42,189.27999999999997
7456,P02412232011,2446,2017-01-02,1,Approved,1777.8,820.78,957.02
7457,P07851232004,2223,2017-03-16,0,Approved,1765.3,709.48,1055.82
7458,P00011222003,3192,2017-06-25,1,Approved,100.35,75.26,25.08999999999999
7459,P06742221992,2367,2017-12-05,0,Approved,544.05,376.84,167.20999999999998
7460,P01641311994,1234,2017-02-12,0,Approved,1661.92,1479.11,182.81000000000017
7461,P03951232010,2860,2017-06-29,0,Approved,1812.75,582.48,1230.27
7462,P02164222007,2136,2017-10-10,0,Approved,1466.68,363.25,1103.43
7463,P09651232013,1004,2017-05-09,1,Approved,1635.3,993.66,641.64
7464,P04112222014,2131,2017-01-04,0,Approved,416.98,312.74,104.24000000000001
7465,P02721222006,2220,2017-04-28,0,Approved,499.53,388.72,110.80999999999995
7466,P04022232003,1339,2017-07-19,1,Approved,1894.19,598.76,1295.43
7467,P02721222003,2221,2017-09-10,0,Approved,499.53,388.72,110.80999999999995
7468,P03731122008,2702,2017-01-10,0,Approved,1793.43,248.82,1544.6100000000001
7469,P04861222009,3084,2017-12-15,1,Approved,1762.96,950.52,812.44
7470,P09011122008,2682,2017-07-17,0,Approved,945.04,507.58,437.46
7471,P08631222004,749,2017-02-20,1,Approved,235.63,125.07,110.56
7472,P05643112016,504,2017-05-19,0,Approved,688.63,612.88,75.75
7473,P00321232006,3387,2017-10-06,1,Approved,2091.47,388.92,1702.5499999999997
7474,P00031322004,2398,2017-09-08,1,Approved,227.88,136.73,91.15
7475,P02341221998,2468,2017-11-19,0,Approved,1198.46,381.1,817.36
7476,P00451322005,1657,2017-10-30,1,Approved,1129.13,677.48,451.6500000000001
7477,P02961222003,504,2017-04-24,0,Approved,1065.03,230.09,834.9399999999999
7478,P09111221994,116,2017-12-18,1,Approved,100.35,75.26,25.08999999999999
7479,P00211222012,712,2017-09-22,1,Approved,71.49,53.62,17.869999999999997
7480,P08314231997,2615,2017-02-23,1,Approved,2083.94,675.03,1408.91
7481,P01541121993,1913,2017-06-04,1,Approved,958.74,748.9,209.84000000000003
7482,P02021212010,1937,2017-05-03,0,Approved,1775.81,1580.47,195.33999999999992
7483,P03521121994,1693,2017-07-15,0,Approved,1057.51,154.4,903.11
7484,P07461221991,2861,2017-01-31,0,Approved,1228.07,400.91,827.1599999999999
7485,P07851232004,1033,2017-05-15,1,Approved,1765.3,709.48,1055.82
7486,P02661221991,1169,2017-09-26,0,Approved,1992.93,762.63,1230.3000000000002
7487,P00011231991,3124,2017-11-22,1,Approved,202.62,151.96,50.66
7488,P09831221997,777,2017-08-14,1,Approved,795.34,101.58,693.76
7489,P08964231993,1337,2017-10-08,1,Approved,1362.99,57.74,1305.25
7490,P07941222004,3199,2017-06-13,0,Approved,1555.58,818.01,737.5699999999999
7491,P02111232011,743,2017-10-02,0,Approved,1071.23,380.74,690.49
7492,P00022222012,362,2017-09-08,0,Approved,533.51,400.13,133.38
7493,P00151222003,3482,2017-04-02,0,Approved,1403.5,954.82,448.67999999999995
7494,P03731122015,735,2017-06-15,0,Approved,1793.43,248.82,1544.6100000000001
7495,P09264231991,177,2017-08-16,0,Approved,1890.39,260.14,1630.25
7496,P07111331995,2880,2017-02-16,0,Approved,1842.92,1105.75,737.1700000000001
7497,P04461222011,3460,2017-07-06,1,Approved,1769.64,108.76,1660.88
7498,P06742222005,3174,2017-04-20,1,Approved,544.05,376.84,167.20999999999998
7499,P04911232011,2073,2017-11-04,1,Approved,1061.56,733.58,327.9799999999999
7500,P06652112010,1089,2017-05-06,1,Approved,590.26,525.33,64.92999999999995
7501,P06211221993,2338,2017-05-12,0,Approved,478.16,298.72,179.44
7502,P05061212003,2860,2017-12-22,1,Approved,175.89,131.92,43.97
7503,P00211222012,2351,2017-07-24,1,Approved,71.49,53.62,17.869999999999997
7504,P05764231991,94,2017-09-12,0,Approved,1890.39,260.14,1630.25
7505,P08841221998,2035,2017-08-25,0,Approved,1198.46,381.1,817.36
7506,P00031322003,1600,2017-01-31,0,Approved,227.88,136.73,91.15
7507,P00451322007,1715,2017-08-22,0,Approved,1129.13,677.48,451.6500000000001
7508,P02211222010,1718,2017-12-06,1,Approved,575.27,431.45,143.82
7509,P02661222002,2341,2017-12-14,1,Approved,1992.93,762.63,1230.3000000000002
7510,P05061212003,1055,2017-04-30,1,Approved,175.89,131.92,43.97
7511,P08241322005,1254,2017-10-14,1,Approved,1148.64,689.18,459.46000000000015
7512,P04311222012,605,2017-04-15,1,Approved,1151.96,649.49,502.47
7513,P00011222003,1731,2017-09-05,0,Approved,441.49,84.99,356.5
7514,P05131322001,986,2017-02-25,0,Approved,2005.66,1203.4,802.26
7515,P07742232011,1207,2017-12-14,1,Approved,1240.31,795.1,445.2099999999999
7516,P02261221993,1249,2017-04-13,0,Approved,60.34,45.26,15.080000000000005
7517,P07661122014,1205,2017-03-05,1,Approved,642.31,513.85,128.45999999999992
7518,P06561222015,3433,2017-12-30,0,Approved,1807.45,778.69,1028.76
7519,P00211222012,2580,2017-03-02,1,Approved,71.49,53.62,17.869999999999997
7520,P09732221991,3208,2017-08-03,0,Approved,742.54,667.4,75.13999999999999
7521,P03611121997,2065,2017-02-01,0,Approved,945.04,507.58,437.46
7522,P07231222015,3293,2017-06-08,1,Approved,912.52,141.4,771.12
7523,P00932221991,911,2017-05-06,0,Approved,742.54,667.4,75.13999999999999
7524,P01811222013,113,2017-02-12,1,Approved,575.27,431.45,143.82
7525,P02841211991,1641,2017-08-21,1,Approved,1216.14,1082.36,133.7800000000002
7526,P00812212011,285,2017-04-06,1,Approved,1703.52,1516.13,187.38999999999987
7527,P09451232013,3222,2017-01-28,0,Approved,1635.3,993.66,641.64
7528,P01421212003,1455,2017-08-22,0,Approved,1386.84,1234.29,152.54999999999995
7529,P05643111993,2258,2017-03-05,1,Approved,688.63,612.88,75.75
7530,P00151222012,3043,2017-12-19,0,Approved,1403.5,954.82,448.67999999999995
7531,P07914231998,3221,2017-06-03,1,Approved,2083.94,675.03,1408.91
7532,P00321232014,1397,2017-01-22,1,Approved,2091.47,388.92,1702.5499999999997
7533,P08951232010,2140,2017-01-29,0,Approved,1812.75,582.48,1230.27
7534,P07241222016,1527,2017-09-10,1,Approved,360.4,270.3,90.09999999999997
7535,P04141122009,2182,2017-03-25,0,Approved,958.74,748.9,209.84000000000003
7536,P09711232016,2725,2017-04-12,0,Approved,202.62,151.96,50.66
7537,P05831222015,2036,2017-10-02,0,Approved,912.52,141.4,771.12
7538,P07241222016,704,2017-07-28,1,Approved,360.4,270.3,90.09999999999997
7539,P00061221993,349,2017-07-17,0,Approved,60.34,45.26,15.080000000000005
7540,P02812211994,428,2017-01-10,0,Approved,1703.52,1516.13,187.38999999999987
7541,P00523122007,3184,2017-02-28,1,Approved,574.64,459.71,114.93
7542,P01261222004,2760,2017-11-29,0,Approved,1231.15,161.6,1069.5500000000002
7543,P03351212003,151,2017-08-31,1,Approved,1311.44,1167.18,144.26
7544,P09111221999,811,2017-02-07,0,Approved,100.35,75.26,25.08999999999999
7545,P03251222002,417,2017-05-22,0,Approved,642.7,211.37,431.33000000000004
7546,P09931221994,1134,2017-12-17,1,Approved,1227.34,770.89,456.44999999999993
7547,P02343111999,1407,2017-12-30,1,Approved,688.63,612.88,75.75
7548,P04611122005,851,2017-10-09,1,Approved,1289.85,74.51,1215.34
7549,P01711322016,2806,2017-01-10,0,Approved,1024.66,614.8,409.8600000000001
7550,P07914232004,395,2017-06-14,0,Approved,2083.94,675.03,1408.91
7551,P00722122004,547,2017-09-17,1,Approved,980.37,234.43,745.94
7552,P08964232016,878,2017-10-12,0,Approved,1362.99,57.74,1305.25
7553,P05461222009,2886,2017-02-25,0,Approved,1292.84,13.44,1279.3999999999999
7554,P05212231991,260,2017-12-22,1,Approved,1777.8,820.78,957.02
7555,P04611122007,2796,2017-10-10,0,Approved,1289.85,74.51,1215.34
7556,P04722112012,3430,2017-10-28,0,Approved,1720.7,1531.42,189.27999999999997
7557,P00812212007,1950,2017-07-17,0,Approved,1703.52,1516.13,187.38999999999987
7558,P08751322005,2195,2017-10-24,0,Approved,1179.0,707.4,471.6
7559,P00211222011,1473,2017-07-15,0,Approved,71.49,53.62,17.869999999999997
7560,P04461222011,1482,2017-01-05,1,Approved,1769.64,108.76,1660.88
7561,P08241322015,1260,2017-02-27,1,Approved,1148.64,689.18,459.46000000000015
7562,P03611122009,2413,2017-03-20,1,Approved,1289.85,74.51,1215.34
7563,P03031221994,3126,2017-03-28,1,Approved,1227.34,770.89,456.44999999999993
7564,P08964232016,1779,2017-08-23,1,Approved,1362.99,57.74,1305.25
7565,P06561221992,3358,2017-09-24,1,Approved,1807.45,778.69,1028.76
7566,P10042221991,2637,2017-10-01,0,Approved,1036.59,206.35,830.2399999999999
7567,P07311222002,2723,2017-04-26,0,Approved,1945.43,333.18,1612.25
7568,P00722122004,3327,2017-05-04,1,Approved,980.37,234.43,745.94
7569,P02841211991,1084,2017-03-05,0,Approved,1216.14,1082.36,133.7800000000002
7570,P01064222003,1619,2017-07-26,0,Approved,1466.68,363.25,1103.43
7571,P03461222004,638,2017-05-17,1,Approved,1231.15,161.6,1069.5500000000002
7572,P07111331995,2119,2017-05-23,1,Approved,1842.92,1105.75,737.1700000000001
7573,P02661221993,2754,2017-06-21,0,Approved,1992.93,762.63,1230.3000000000002
7574,P00211222014,2425,2017-11-03,1,Approved,71.49,53.62,17.869999999999997
7575,P04022232003,1863,2017-01-05,1,Approved,1894.19,598.76,1295.43
7576,P00211222012,2637,2017-10-25,0,Approved,71.49,53.62,17.869999999999997
7577,P07021322015,3121,2017-10-23,0,Approved,495.72,297.43,198.29000000000002
7578,P08141212004,819,2017-03-15,0,Approved,586.45,521.94,64.50999999999999
7579,P07761222014,213,2017-10-23,1,Approved,1769.64,108.76,1660.88
7580,P02211221993,1892,2017-09-06,0,Approved,575.27,431.45,143.82
7581,P02412231991,954,2017-06-12,0,Approved,1777.8,820.78,957.02
7582,P01541121993,2690,2017-09-12,1,Approved,958.74,748.9,209.84000000000003
7583,P08034121997,1049,2017-06-24,0,Approved,1073.07,933.84,139.2299999999999
7584,P04861222009,3138,2017-10-22,0,Approved,1762.96,950.52,812.44
7585,P06141211991,1304,2017-12-27,1,Approved,586.45,521.94,64.50999999999999
7586,P06131122015,806,2017-11-29,0,Approved,71.16,56.93,14.229999999999997
7587,P09931221991,2160,2017-06-20,1,Approved,1227.34,770.89,456.44999999999993
7588,P03442332012,3146,2017-02-24,0,Approved,774.53,464.72,309.80999999999995
7589,P01421212003,1131,2017-05-21,0,Approved,1386.84,1234.29,152.54999999999995
7590,P08731222010,2697,2017-02-15,1,Approved,1636.9,44.71,1592.19
7591,P03731121999,560,2017-03-25,0,Approved,1793.43,248.82,1544.6100000000001
7592,P01261221993,720,2017-04-25,1,Approved,1231.15,161.6,1069.5500000000002
7593,P03461222009,3318,2017-08-01,0,Approved,1231.15,161.6,1069.5500000000002
7594,P07021322015,896,2017-08-23,0,Approved,495.72,297.43,198.29000000000002
7595,P04232211997,1317,2017-04-20,1,Approved,1810.0,1610.9,199.0999999999999
7596,P07662112002,2926,2017-06-29,0,Approved,1172.78,1043.77,129.01
7597,P05212232016,2132,2017-06-18,1,Approved,1777.8,820.78,957.02
7598,P00321231999,3249,2017-06-09,1,Approved,2091.47,388.92,1702.5499999999997
7599,P05764231991,2654,2017-08-02,1,Approved,1890.39,260.14,1630.25
7600,P03521121994,1861,2017-10-12,1,Cancelled,1057.51,154.4,903.11
7601,P07661122014,1027,2017-12-06,0,Approved,642.31,513.85,128.45999999999992
7602,P03251222002,51,2017-05-25,1,Approved,642.7,211.37,431.33000000000004
7603,P03521121999,2851,2017-02-26,1,Approved,1057.51,154.4,903.11
7604,P00151222016,2217,2017-11-26,1,Approved,1403.5,954.82,448.67999999999995
7605,P03611122007,2114,2017-03-09,0,Approved,1289.85,74.51,1215.34
7606,P01541122009,1860,2017-11-02,0,Approved,958.74,748.9,209.84000000000003
7607,P00451322011,2542,2017-08-25,0,Approved,1129.13,677.48,451.6500000000001
7608,P06652112010,484,2017-01-15,0,Approved,590.26,525.33,64.92999999999995
7609,P00041222002,2387,2017-03-16,1,Approved,360.4,270.3,90.09999999999997
7610,P00000000,24,2017-05-11,0,Approved,1193.44,381.1000000000001,812.3399999999999
7611,P08314231999,2592,2017-07-08,1,Approved,2083.94,675.03,1408.91
7612,P09662111991,331,2017-10-09,1,Approved,1172.78,1043.77,129.01
7613,P04511221993,1517,2017-06-02,0,Approved,441.49,84.99,356.5
7614,P00751211992,774,2017-08-09,1,Approved,1311.44,1167.18,144.26
7615,P09821322004,2165,2017-06-05,1,Approved,358.39,215.03,143.35999999999999
7616,P04922222012,2668,2017-06-24,0,Approved,533.51,400.13,133.38
7617,P07554232010,210,2017-12-08,0,Approved,1873.97,863.95,1010.02
7618,P04232211993,2898,2017-09-15,1,Approved,1810.0,1610.9,199.0999999999999
7619,P06742221995,1513,2017-09-01,0,Approved,544.05,376.84,167.20999999999998
7620,P02942222016,1811,2017-08-12,0,Approved,543.39,407.54,135.84999999999997
7621,P01421212003,1159,2017-07-11,1,Approved,1386.84,1234.29,152.54999999999995
7622,P00321232012,599,2017-06-21,0,Approved,2091.47,388.92,1702.5499999999997
7623,P04631121999,3053,2017-01-01,0,Approved,1793.43,248.82,1544.6100000000001
7624,P04112221993,3425,2017-12-12,0,Approved,416.98,312.74,104.24000000000001
7625,P07661122004,1068,2017-08-26,0,Approved,642.31,513.85,128.45999999999992
7626,P00021322015,429,2017-10-12,0,Approved,495.72,297.43,198.29000000000002
7627,P00021322000,1111,2017-11-03,0,Approved,495.72,297.43,198.29000000000002
7628,P01261222004,1210,2017-02-13,1,Approved,1231.15,161.6,1069.5500000000002
7629,P05461222015,1659,2017-04-24,0,Approved,1807.45,778.69,1028.76
7630,P03151222006,850,2017-10-15,0,Approved,230.91,173.18,57.72999999999999
7631,P04141121996,3221,2017-04-19,1,Approved,958.74,748.9,209.84000000000003
7632,P03811222008,1271,2017-03-03,0,Approved,1577.53,826.51,751.02
7633,P07021322011,648,2017-08-06,1,Approved,495.72,297.43,198.29000000000002
7634,P00011221993,3481,2017-03-09,0,Approved,441.49,84.99,356.5
7635,P02552222002,2607,2017-06-04,0,Approved,1538.99,829.65,709.34
7636,P03442332012,8,2017-07-13,1,Approved,774.53,464.72,309.80999999999995
7637,P04031321993,2297,2017-11-23,0,Approved,1458.17,874.9,583.2700000000001
7638,P07231222015,1667,2017-09-27,0,Approved,912.52,141.4,771.12
7639,P01311222013,3421,2017-03-25,0,Approved,1163.89,589.27,574.6200000000001
7640,P05831222015,1570,2017-02-13,1,Approved,912.52,141.4,771.12
7641,P05522232003,158,2017-07-20,1,Approved,1894.19,598.76,1295.43
7642,P05643111993,1071,2017-02-06,0,Approved,688.63,612.88,75.75
7643,P00321231991,2799,2017-01-11,0,Approved,2091.47,388.92,1702.5499999999997
7644,P02552221992,473,2017-09-05,0,Approved,1538.99,829.65,709.34
7645,P06561221995,2364,2017-02-13,0,Approved,1807.45,778.69,1028.76
7646,P05331221997,2499,2017-06-03,1,Approved,795.34,101.58,693.76
7647,P02412232005,2934,2017-01-08,1,Approved,1777.8,820.78,957.02
7648,P06611222016,3429,2017-05-05,0,Approved,1163.89,589.27,574.6200000000001
7649,P08631222004,1092,2017-03-21,0,Approved,235.63,125.07,110.56
7650,P04861222014,532,2017-12-02,0,Approved,1762.96,950.52,812.44
7651,P02021211991,2402,2017-08-01,1,Approved,1775.81,1580.47,195.33999999999992
7652,P00041222016,229,2017-03-23,1,Approved,360.4,270.3,90.09999999999997
7653,P01711322010,2938,2017-06-29,1,Approved,1024.66,614.8,409.8600000000001
7654,P06742222005,516,2017-01-19,0,Approved,544.05,376.84,167.20999999999998
7655,P02261222016,2478,2017-04-29,1,Approved,60.34,45.26,15.080000000000005
7656,P05522232015,1561,2017-11-17,1,Approved,1894.19,598.76,1295.43
7657,P03442332012,283,2017-09-12,1,Approved,774.53,464.72,309.80999999999995
7658,P09651232002,1470,2017-08-30,1,Approved,1635.3,993.66,641.64
7659,P01121211991,2413,2017-06-17,1,Approved,1775.81,1580.47,195.33999999999992
7660,P08964231993,2436,2017-08-07,0,Approved,1362.99,57.74,1305.25
7661,P01311222016,2254,2017-05-05,1,Approved,1163.89,589.27,574.6200000000001
7662,P01541122010,293,2017-05-06,1,Approved,958.74,748.9,209.84000000000003
7663,P01064222014,1948,2017-02-27,1,Approved,1466.68,363.25,1103.43
7664,P09011121995,3038,2017-03-02,0,Approved,945.04,507.58,437.46
7665,P07554232011,1849,2017-06-11,1,Approved,1873.97,863.95,1010.02
7666,P05061212003,2155,2017-09-12,1,Approved,175.89,131.92,43.97
7667,P07231222015,515,2017-12-16,0,Approved,912.52,141.4,771.12
7668,P03442331994,1429,2017-03-21,1,Approved,774.53,464.72,309.80999999999995
7669,P05961211998,1708,2017-02-08,0,Approved,1415.01,1259.36,155.6500000000001
7670,P03151222006,1822,2017-12-28,1,Approved,230.91,173.18,57.72999999999999
7671,P09551231994,3430,2017-06-04,1,Approved,569.56,528.43,41.129999999999995
7672,P05831222015,2356,2017-05-08,0,Approved,912.52,141.4,771.12
7673,P07241222006,874,2017-04-29,0,Approved,360.4,270.3,90.09999999999997
7674,P08034121997,26,2017-04-02,1,Approved,1073.07,933.84,139.2299999999999
7675,P01932332009,1599,2017-11-20,0,Approved,12.01,7.21,4.8
7676,P00022222012,2943,2017-08-24,0,Approved,533.51,400.13,133.38
7677,P00061212003,1197,2017-10-13,1,Approved,175.89,131.92,43.97
7678,P09111221999,1997,2017-11-06,0,Approved,100.35,75.26,25.08999999999999
7679,P07241222016,550,2017-11-14,0,Approved,360.4,270.3,90.09999999999997
7680,P05461222015,1818,2017-05-09,0,Approved,1292.84,13.44,1279.3999999999999
7681,P04611122007,3404,2017-11-09,1,Approved,1289.85,74.51,1215.34
7682,P00321232011,1554,2017-11-11,0,Approved,2091.47,388.92,1702.5499999999997
7683,P01641312013,2702,2017-04-27,0,Approved,1661.92,1479.11,182.81000000000017
7684,P02942222016,749,2017-05-03,1,Approved,543.39,407.54,135.84999999999997
7685,P09821322004,2847,2017-11-16,0,Approved,358.39,215.03,143.35999999999999
7686,P08241322015,2249,2017-07-07,1,Approved,1148.64,689.18,459.46000000000015
7687,P03351212011,2324,2017-10-12,1,Approved,1311.44,1167.18,144.26
7688,P08314232013,113,2017-07-08,1,Approved,2083.94,675.03,1408.91
7689,P01764231993,971,2017-05-17,1,Approved,1362.99,57.74,1305.25
7690,P05911231993,433,2017-12-06,0,Approved,1061.56,733.58,327.9799999999999
7691,P06561222015,29,2017-10-12,0,Approved,1807.45,778.69,1028.76
7692,P03951232008,5,2017-12-14,0,Approved,1812.75,582.48,1230.27
7693,P00041122005,229,2017-10-31,1,Approved,363.01,290.41,72.59999999999997
7694,P05461222010,1647,2017-07-05,1,Approved,1807.45,778.69,1028.76
7695,P00000000,23,2017-04-02,1,Approved,2037.77,1203.4,834.3699999999999
7696,P02412232002,1645,2017-03-25,1,Approved,1777.8,820.78,957.02
7697,P06141211998,1718,2017-11-27,1,Approved,586.45,521.94,64.50999999999999
7698,P10042221991,816,2017-03-12,0,Approved,1036.59,206.35,830.2399999999999
7699,P04031322006,2031,2017-12-11,0,Approved,1458.17,874.9,583.2700000000001
7700,P08561222011,880,2017-10-29,1,Approved,1228.07,400.91,827.1599999999999
7701,P00051232003,1357,2017-11-02,0,Approved,569.56,528.43,41.129999999999995
7702,P00021222016,169,2017-10-30,1,Approved,499.53,388.72,110.80999999999995
7703,P10021211993,3009,2017-04-06,1,Approved,1386.84,1234.29,152.54999999999995
7704,P02412232011,3342,2017-02-16,1,Approved,1777.8,820.78,957.02
7705,P00151222012,2438,2017-08-09,0,Approved,1403.5,954.82,448.67999999999995
7706,P04631121999,66,2017-11-17,1,Approved,1793.43,248.82,1544.6100000000001
7707,P00932221991,2620,2017-08-22,1,Approved,742.54,667.4,75.13999999999999
7708,P06711231996,365,2017-02-15,0,Approved,1071.23,380.74,690.49
7709,P00211222012,3213,2017-03-19,0,Approved,71.49,53.62,17.869999999999997
7710,P00154232006,3181,2017-01-05,1,Approved,1873.97,863.95,1010.02
7711,P06311221998,976,2017-07-13,0,Approved,1483.2,99.59,1383.6100000000001
7712,P00031221997,167,2017-02-06,1,Approved,235.63,125.07,110.56
7713,P01541121993,1157,2017-03-03,0,Approved,958.74,748.9,209.84000000000003
7714,P08631222004,2582,2017-06-27,1,Approved,235.63,125.07,110.56
7715,P09534121997,1830,2017-05-08,0,Approved,1073.07,933.84,139.2299999999999
7716,P07311222002,343,2017-01-23,1,Approved,1945.43,333.18,1612.25
7717,P02812212007,1262,2017-07-20,1,Approved,1703.52,1516.13,187.38999999999987
7718,P05911232005,109,2017-02-23,0,Approved,1061.56,733.58,327.9799999999999
7719,P05911231993,765,2017-04-08,0,Approved,1061.56,733.58,327.9799999999999
7720,P01411331995,2865,2017-12-12,1,Approved,1842.92,1105.75,737.1700000000001
7721,P01932332009,765,2017-08-18,1,Approved,12.01,7.21,4.8
7722,P03821232007,965,2017-08-15,0,Approved,2091.47,388.92,1702.5499999999997
7723,P00061211997,2904,2017-03-05,1,Approved,175.89,131.92,43.97
7724,P00011222011,1280,2017-09-15,0,Approved,71.49,53.62,17.869999999999997
7725,P04922222012,236,2017-02-11,1,Approved,533.51,400.13,133.38
7726,P05831222015,1957,2017-06-14,1,Approved,912.52,141.4,771.12
7727,P04861222005,508,2017-06-04,0,Approved,1762.96,950.52,812.44
7728,P01261222010,1188,2017-12-12,1,Approved,1231.15,161.6,1069.5500000000002
7729,P07941222015,2753,2017-03-30,0,Approved,1555.58,818.01,737.5699999999999
7730,P00000000,503,2017-05-30,1,Approved,1349.47,57.74,1291.73
7731,P04461222007,565,2017-02-02,0,Approved,1769.64,108.76,1660.88
7732,P00041222016,1733,2017-02-03,1,Approved,360.4,270.3,90.09999999999997
7733,P08422222004,1801,2017-10-06,1,Approved,290.62,215.14,75.48000000000002
7734,P06942231991,1390,2017-03-15,1,Approved,1240.31,795.1,445.2099999999999
7735,P00000000,989,2017-09-29,0,Approved,56.21,45.26,10.950000000000003
7736,P02343111993,2947,2017-10-23,0,Approved,688.63,612.88,75.75
7737,P04911232011,2039,2017-05-01,0,Cancelled,1061.56,733.58,327.9799999999999
7738,P00011221994,714,2017-08-11,1,Approved,100.35,75.26,25.08999999999999
7739,P05061212003,1484,2017-03-14,0,Approved,175.89,131.92,43.97
7740,P01811222013,421,2017-04-18,1,Approved,575.27,431.45,143.82
7741,P09011122011,2812,2017-07-17,1,Approved,945.04,507.58,437.46
7742,P04311221993,3315,2017-12-29,0,Approved,1151.96,649.49,502.47
7743,P02661221993,902,2017-11-05,0,Approved,1992.93,762.63,1230.3000000000002
7744,P08314231999,3336,2017-07-28,0,Approved,2083.94,675.03,1408.91
7745,P08021231992,860,2017-01-07,0,Approved,1469.44,596.55,872.8900000000001
7746,P08141211993,138,2017-05-08,1,Approved,586.45,521.94,64.50999999999999
7747,P03351212003,1025,2017-06-22,0,Approved,1311.44,1167.18,144.26
7748,P02341221998,918,2017-10-06,0,Approved,1198.46,381.1,817.36
7749,P10021211996,2751,2017-06-10,1,Approved,1386.84,1234.29,152.54999999999995
7750,P00042222005,537,2017-05-13,0,Approved,544.05,376.84,167.20999999999998
7751,P06211221993,716,2017-12-18,0,Approved,478.16,298.72,179.44
7752,P08034121997,1069,2017-06-09,0,Approved,1073.07,933.84,139.2299999999999
7753,P08951232010,1198,2017-03-16,0,Approved,1812.75,582.48,1230.27
7754,P09711231994,2948,2017-01-19,1,Approved,202.62,151.96,50.66
7755,P05232221993,2301,2017-10-05,0,Approved,1280.28,829.51,450.77
7756,P02841211995,2624,2017-07-28,1,Approved,1216.14,1082.36,133.7800000000002
7757,P00151222011,2255,2017-08-09,1,Approved,1403.5,954.82,448.67999999999995
7758,P00812212011,1905,2017-02-03,0,Approved,1703.52,1516.13,187.38999999999987
7759,P02552222016,3054,2017-12-28,1,Approved,1538.99,829.65,709.34
7760,P02111231996,418,2017-12-02,0,Approved,1071.23,380.74,690.49
7761,P06742222005,1918,2017-06-06,0,Approved,544.05,376.84,167.20999999999998
7762,P03351211992,3133,2017-11-26,1,Approved,1311.44,1167.18,144.26
7763,P01421212003,2158,2017-08-29,1,Approved,1386.84,1234.29,152.54999999999995
7764,P01541122005,2630,2017-02-11,1,Approved,958.74,748.9,209.84000000000003
7765,P00031221998,3049,2017-07-20,0,Approved,183.86,137.9,45.96000000000001
7766,P07742232004,2401,2017-01-20,1,Approved,1240.31,795.1,445.2099999999999
7767,P01311222010,2072,2017-10-15,1,Approved,1163.89,589.27,574.6200000000001
7768,P00932221991,3379,2017-04-06,1,Approved,742.54,667.4,75.13999999999999
7769,P07941222003,255,2017-03-08,0,Approved,1555.58,818.01,737.5699999999999
7770,P01541122005,951,2017-01-19,0,Approved,958.74,748.9,209.84000000000003
7771,P01261222004,849,2017-10-04,0,Approved,1231.15,161.6,1069.5500000000002
7772,P01311222001,999,2017-05-13,1,Approved,1577.53,826.51,751.02
7773,P08841221998,2165,2017-04-12,0,Approved,1198.46,381.1,817.36
7774,P06952222000,3439,2017-10-09,1,Approved,792.9,594.68,198.22000000000003
7775,P07241222014,28,2017-01-23,1,Approved,360.4,270.3,90.09999999999997
7776,P08252222016,1352,2017-10-03,1,Approved,1538.99,829.65,709.34
